"user_id","discounted_booking_rate","avg_dist_flown","flight_to_hotel_booking_ratio","checked_bags_ratio","booking_count","booking_rate","active_days","avg_page_clicks","avg_bags","cancellation_rate","num_flight_booked","num_hotel_booked","avg_num_seats","total_checked_bags","travel_lead_time","avg_cancel_lead_time","total_dist_flown","avg_dist_flown_incl","avg_hotel_stay","avg_hotel_rooms","avg_trip_duration","avg_session_duration","num_flights_discount_applied","num_hotel_discount_applied","num_flights_discount_offered","num_hotel_discount_offered","total_hotel_discount_charges","total_flight_discount_charges","customer_age","gender","married","has_children","home_city","home_country","home_airport","num_trips","num_sessions","user_start_date","user_end_date","total_page_clicks","avg_session_duration_seconds","num_of_cancellation","num_of_flights_discount","num_of_hotel_discount","total_flight_charges","total_hotel_charges","total_sales","age_group","avg_total_sales","customer_value_per_trip","customer_value_per_session","avg_cust_lifespan","hotel_discount_proportion","flight_discount_proportion","avg_flight_discount_charges","avg_hotel_discount_charges","total_discount_proportion","avg_dollar_saved","avg_dollar_saved_per_km","customer_lifetime_value","scaled_ads","bargain_hunter_index","perks_offered"
"511399","0","3564.9000000000000000","2","0","2","0.22","157","12.67","0.50","0.00","2","1","1","1","8.50","","7129.80","792.20","3","1","7","00:01:34.444444","0","0","0","2","0.00","0.00","50","F","true","true","san diego","usa","NZY","2","9","2023-01-05","2023-06-12","114","94.444","0","0","2","1320.71","390.00","1710.710","Middle Aged","1710.71","855.36","190.08","1.14","0.22","0.00","0","0.13","0.22","0","0","975.11","0.000","0.0000","Extended Booking Flexibility Options"
"511418","1","3838.5850000000000000","2","0","2","0.25","129","12.63","0.50","0.00","2","1","1","1","9.50","","7677.17","959.65","2","1","3","00:01:34.125","1","2","0","0","51.2","183.98","54","F","true","true","new york","usa","JFK","2","8","2023-01-05","2023-05-15","101","94.125","0","1","2","1289.18","460.80","1749.983","Middle Aged","1749.98","874.99","218.75","1.14","0.25","0.13","0.25","0.10","0.38","183.98","0.024","997.49","0.179","0.0058","Access to Special Booking Discounts"
"511424","0","2218.0900000000000000","0","0","2","0.25","163","13.13","0.00","0.00","1","2","1","0","13.00","","2218.09","277.26","8","1","2","00:01:36.5","1","0","2","0","0","0.00","45","F","false","false","nashville","usa","BNA","2","8","2023-01-05","2023-06-17","105","96.500","0","3","0","375.26","2887.00","3262.260","Middle Aged","3262.26","1631.13","407.78","1.14","0.00","0.38","0.12","0","0.38","0","0","1859.49","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"511433","0","2399.6575000000000000","1","0","5","0.56","169","13.33","0.60","0.00","4","4","1","3","8.25","","9598.63","1066.51","4","1","4","00:01:39.666667","0","2","0","0","306.40","0.00","51","F","true","false","orlando","usa","MCO","5","9","2023-01-05","2023-06-24","120","99.667","0","0","2","2596.44","1979.60","4576.040","Middle Aged","4576.04","915.21","508.45","1.14","0.22","0.00","0","0.18","0.22","0","0","1043.34","0.000","0.0000","Priority Check-in and Boarding Privilege"
"511440","0","1789.8650000000000000","1","0","2","0.25","177","17.38","0.50","0.00","2","2","1","1","7.50","","3579.73","447.47","4","1","4","00:02:11.75","0","0","4","0","0","0.00","43","F","false","false","st. louis","usa","STL","2","8","2023-01-05","2023-07-02","139","131.750","0","4","0","620.33","1057.00","1677.330","Middle Aged","1677.33","838.67","209.67","1.14","0.00","0.50","0.14","0","0.50","0","0","956.08","0.000","0.0000","Extended Booking Flexibility Options"
"511455","0","2770.0833333333333333","3","0","3","0.38","180","17.63","0.67","0.00","3","1","1","2","7.00","","8310.25","1038.78","1","0","2","00:02:12.125","0","1","1","0","0.0","0.00","38","F","false","false","montreal","canada","YMX","3","8","2023-01-05","2023-07-04","141","132.125","0","1","1","1546.38","322.00","1868.380","Middle Aged","1868.38","622.79","233.55","1.14","0.13","0.13","0.20","0.10","0.25","0","0","709.98","0.000","0.0000","Additional Free Checked Baggage Allowance"
"511469","0","2062.1350000000000000","1","1","3","0.38","155","11.75","0.67","0.00","2","2","1","2","9.50","","4124.27","515.53","2","1","3","00:01:27.375","0","0","0","0","0","0.00","58","F","false","false","los angeles","usa","LAX","3","8","2023-01-05","2023-06-10","94","87.375","0","0","0","711.57","918.00","1629.570","Middle Aged","1629.57","543.19","203.70","1.14","0.00","0.00","0","0","0.00","0","0","619.24","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"511489","0","3207.3900000000000000","0","1","3","0.38","171","19.75","0.33","0.00","1","3","1","1","9.00","","3207.39","400.92","5","1","3","00:02:27.5","0","1","1","0","422.40","0.00","44","F","true","false","louisville","usa","LOU","3","8","2023-01-05","2023-06-26","158","147.500","0","1","1","2104.26","3046.60","5150.860","Middle Aged","5150.86","1716.95","643.86","1.14","0.13","0.13","0.25","0.15","0.25","0","0","1957.32","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"511502","0","1689.5500000000000000","1","1","2","0.20","168","20.30","1.00","0.00","2","2","1","2","7.00","","3379.10","337.91","6","1","6","00:02:30.5","0","0","2","1","0.0","0.00","48","M","true","true","milwaukee","usa","MKE","2","10","2023-01-05","2023-06-22","203","150.500","0","2","1","614.47","4327.00","4941.470","Middle Aged","4941.47","2470.74","494.15","1.14","0.10","0.20","0.18","0.20","0.30","0","0","2816.64","0.000","0.0000","Extended Booking Flexibility Options"
"511504","0","2787.3366666666666667","1","0","3","0.38","147","17.00","0.00","0.00","3","3","1","0","6.67","","8362.01","1045.25","2","1","3","00:02:07","0","0","1","0","0","0.00","35","F","false","false","washington","usa","IAD","3","8","2023-01-05","2023-06-02","136","127.000","0","1","0","1519.61","1179.00","2698.610","Middle Aged","2698.61","899.54","337.33","1.14","0.00","0.13","0.05","0","0.13","0","0","1025.48","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"511535","0","1770.3966666666666667","1","0","3","0.38","194","19.38","0.67","0.00","3","2","1","2","4.67","","5311.19","663.90","3","1","4","00:02:23.5","1","1","0","0","49.4","13.87","53","F","true","true","chicago","usa","ORD","3","8","2023-01-05","2023-07-19","155","143.500","0","1","1","1031.58","906.60","1938.180","Middle Aged","1938.18","646.06","242.27","1.14","0.13","0.13","0.05","0.10","0.25","13.87","0.003","736.51","0.022","0.0001","Additional Free Checked Baggage Allowance"
"511542","0","3883.2700000000000000","1","0","3","0.38","130","14.25","0.67","0.00","3","3","2","2","9.00","","11649.81","1456.23","2","2","3","00:01:46.875","1","0","3","1","0.0","84.43","55","F","false","false","los angeles","usa","LAX","3","8","2023-01-05","2023-05-16","114","106.875","0","4","1","5887.75","1150.00","7037.752","Middle Aged","7037.75","2345.92","879.72","1.14","0.13","0.50","0.14","0.10","0.63","84.43","0.007","2674.35","0.052","0.0036","Extended Cancellation Window at No Additional Cost"
"511549","0","590.5950000000000000","2","0","2","0.25","194","13.50","0.50","0.00","2","1","1","1","5.50","","1181.19","147.65","2","1","3","00:01:40.625","0","0","2","1","0.00","0.00","53","F","true","true","hamilton","canada","YHM","2","8","2023-01-05","2023-07-19","108","100.625","0","2","1","183.91","516.00","699.910","Middle Aged","699.91","349.96","87.49","1.14","0.13","0.25","0.18","0.05","0.38","0","0","398.95","0.000","0.0000","Extended Booking Flexibility Options"
"511552","3","2900.0900000000000000","0","2","1","0.13","70","19.38","2.00","1.00","1","0","4","2","189.50","183.00","2900.09","362.51","0","0","8","00:05:45.527509","2","1","0","0","0","143.48","20","M","false","true","minneapolis","usa","MSP","1","8","2023-01-05","2023-03-17","155","345.528","1","2","1","1769.56","0.00","1769.562","Student","1769.56","1769.56","221.20","1.14","0.13","0.25","0.15","0","0.38","71.74","0.025","2017.30","0.187","0.0070","Access to Special Booking Discounts"
"511554","0","2747.5600000000000000","1","0","2","0.22","188","13.89","0.50","0.00","2","2","1","1","7.00","","5495.12","610.57","4","1","4","00:01:42","0","0","1","0","0","0.00","46","F","false","false","corpus christi","usa","CRP","2","9","2023-01-05","2023-07-13","125","102.000","0","1","0","876.11","853.00","1729.110","Middle Aged","1729.11","864.56","192.12","1.14","0.00","0.11","0.15","0","0.11","0","0","985.60","0.000","0.0000","Extended Booking Flexibility Options"
"511560","0","2056.2250000000000000","1","0","4","0.50","102","17.63","0.00","0.00","4","4","2","0","8.25","","8224.90","1028.11","2","2","4","00:02:10.125","1","0","1","0","0","103.17","40","F","false","true","wichita","usa","IAB","4","8","2023-01-05","2023-04-18","141","130.125","0","2","0","2727.73","2454.00","5181.730","Middle Aged","5181.73","1295.43","647.72","1.14","0.00","0.25","0.23","0","0.25","103.17","0.013","1476.79","0.097","0.0056","Priority Check-in and Boarding Privilege"
"511567","0","1113.6180000000000000","1","0","5","0.63","136","20.25","0.60","0.00","5","4","1","3","7.20","","5568.09","696.01","4","1","5","00:02:28.125","1","1","0","1","0.00","34.41","38","F","false","false","toronto","canada","YZD","5","8","2023-01-05","2023-05-21","162","148.125","0","1","2","1030.46","1156.00","2186.465","Middle Aged","2186.47","437.29","273.31","1.14","0.25","0.13","0.05","0.18","0.38","34.41","0.006","498.51","0.045","0.0003","Additional Free Checked Baggage Allowance"
"511568","0","5981.1800000000000000","0","0","1","0.13","175","13.38","0.00","0.00","1","0","1","0","253.00","","5981.18","747.65","0","0","15","00:01:40","0","0","2","1","0.0","0.00","22","F","false","false","baltimore","usa","BWI","1","8","2023-01-05","2023-06-29","107","100.000","0","2","1","1229.22","0.00","1229.220","Student","1229.22","1229.22","153.65","1.14","0.13","0.25","0.13","0.10","0.38","0","0","1401.31","0.000","0.0000","Extended Booking Flexibility Options"
"511570","0","3364.2950000000000000","0","0","3","0.38","165","20.63","0.00","0.00","2","3","1","0","13.00","","6728.59","841.07","5","1","4","00:02:32.875","0","0","0","1","0.0","0.00","53","F","true","true","ottawa","canada","YOW","3","8","2023-01-05","2023-06-19","165","152.875","0","0","1","1306.07","6145.00","7451.070","Middle Aged","7451.07","2483.69","931.38","1.14","0.13","0.00","0","0.10","0.13","0","0","2831.41","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"511577","1","3308.2950000000000000","2","0","2","0.25","196","9.88","0.00","0.00","2","1","1","0","5.50","","6616.59","827.07","1","1","1","00:01:13.125","2","0","1","1","0.00","119.85","44","F","true","false","fresno","usa","FAT","2","8","2023-01-05","2023-07-20","79","73.125","0","3","1","975.07","327.00","1302.073","Middle Aged","1302.07","651.04","162.76","1.14","0.13","0.38","0.10","0.15","0.50","59.92","0.018","742.19","0.134","0.0051","Access to Special Booking Discounts"
"511578","0","1379.6260000000000000","1","1","5","0.63","184","19.63","1.20","0.00","5","5","1","6","5.60","","6898.13","862.27","4","1","5","00:02:26","2","0","1","0","0","139.44","53","F","true","true","wichita","usa","ICT","5","8","2023-01-05","2023-07-08","157","146.000","0","3","0","3323.00","4355.00","7678.004","Middle Aged","7678.00","1535.60","959.75","1.14","0.00","0.38","0.05","0","0.38","27.44","0.008","1750.58","0.060","0.0011","Additional Free Checked Baggage Allowance"
"511587","0","1922.3400000000000000","1","1","2","0.25","108","16.13","1.50","0.00","2","2","1","3","10.50","","3844.68","480.59","2","1","3","00:01:59.5","0","0","0","1","0.0","0.00","54","F","true","true","toronto","canada","YTZ","2","8","2023-01-05","2023-04-23","129","119.500","0","0","1","782.58","211.00","993.580","Middle Aged","993.58","496.79","124.20","1.14","0.13","0.00","0","0.10","0.13","0","0","566.34","0.000","0.0000","Free Meal Included With Hotel Booking"
"511589","1","0","0","0","1","0.13","131","9.63","0","0.00","0","1","0","0","","","0.00","0.00","2","2","0","00:01:12.25","0","1","2","0","16.20","0.00","43","F","false","false","calgary","canada","YYC","1","8","2023-01-05","2023-05-16","77","72.250","0","2","1","0.00","307.80","307.800","Middle Aged","307.80","307.80","38.48","1.14","0.13","0.25","0.20","0.05","0.38","0","0","350.89","0.000","0.0000","Access to Special Booking Discounts"
"511608","0","0","0","0","1","0.13","105","14.63","0","0.00","0","1","0","0","","","0.00","0.00","6","1","0","00:01:46.625","0","0","2","1","0.00","0.00","22","M","false","false","brownsville","usa","BRO","1","8","2023-01-05","2023-04-20","117","106.625","0","2","1","0.00","1254.00","1254.000","Student","1254.00","1254.00","156.75","1.14","0.13","0.25","0.13","0.05","0.38","0","0","1429.56","0.000","0.0000","Free Meal Included With Hotel Booking"
"511609","1","6566.8300000000000000","0","1","2","0.25","177","10.88","0.50","0.00","1","2","1","1","9.00","","6566.83","820.85","5","1","5","00:01:21.625","2","1","1","1","682.50","167.05","41","M","true","false","honolulu","usa","HNL","2","8","2023-01-05","2023-07-01","87","81.625","0","3","2","946.63","2427.50","3374.128","Middle Aged","3374.13","1687.06","421.77","1.14","0.25","0.38","0.13","0.23","0.63","167.05","0.025","1923.25","0.187","0.0092","Access to Special Booking Discounts"
"511613","0","2584.5533333333333333","1","1","3","0.38","166","18.13","1.33","0.00","3","3","1","4","8.67","","7753.66","969.21","2","1","3","00:02:14.25","0","0","1","1","0.00","0.00","44","F","false","false","miami","usa","TNT","3","8","2023-01-05","2023-06-21","145","134.250","0","1","1","1110.40","1186.00","2296.400","Middle Aged","2296.40","765.47","287.05","1.14","0.13","0.13","0.15","0.05","0.25","0","0","872.64","0.000","0.0000","Additional Free Checked Baggage Allowance"
"511638","0","2373.7350000000000000","0","0","3","0.38","188","11.88","0.33","0.00","2","3","1","1","5.50","","4747.47","593.43","3","1","4","00:01:29.125","1","0","1","1","0.0","0.00","36","F","false","true","fresno","usa","FAT","3","8","2023-01-05","2023-07-13","95","89.125","0","2","1","796.47","2411.00","3207.470","Middle Aged","3207.47","1069.16","400.93","1.14","0.13","0.25","0.08","0.20","0.38","0","0","1218.84","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"511665","1","4244.6800000000000000","1","1","2","0.25","132","46.50","1.50","0.50","2","2","2","3","5.00","3.00","8489.36","1061.17","5","2","4","00:17:40","2","1","1","1","0.0","503.18","48","M","false","true","nashville","usa","BNA","2","8","2023-01-05","2023-05-18","372","1060.000","1","3","2","2558.75","2332.00","4890.745","Middle Aged","4890.75","2445.37","611.34","1.14","0.25","0.38","0.23","0.10","0.63","251.59","0.030","2787.72","0.224","0.0196","Access to Special Booking Discounts"
"511666","0","1103.3400000000000000","0","1","3","0.38","101","18.75","0.67","0.00","2","3","1","2","5.00","","2206.68","275.83","6","1","6","00:02:19.875","0","1","0","0","159.6","0.00","52","F","true","false","milwaukee","usa","MKE","3","8","2023-01-05","2023-04-17","150","139.875","0","0","1","399.95","2817.40","3217.350","Middle Aged","3217.35","1072.45","402.17","1.14","0.13","0.00","0","0.10","0.13","0","0","1222.59","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"511677","0","2803.6850000000000000","1","0","4","0.50","117","45.38","0.50","0.25","4","4","2","2","5.60","3.00","11214.74","1401.84","3","2","4","00:18:20.5","1","2","1","0","265.5","0.00","54","F","false","false","memphis","usa","MEM","4","8","2023-01-05","2023-05-02","363","1100.500","1","2","2","3916.90","3767.50","7684.400","Middle Aged","7684.40","1921.10","960.55","1.14","0.25","0.25","0.25","0.10","0.50","0","0","2190.05","0.000","0.0000","Priority Check-in and Boarding Privilege"
"511680","0","1735.3933333333333333","0","0","4","0.50","182","18.75","0.50","0.00","3","4","1","2","7.00","","5206.18","650.77","4","2","4","00:02:20.125","0","0","0","0","0","0.00","29","F","false","false","jacksonville","usa","JAX","4","8","2023-01-05","2023-07-06","150","140.125","0","0","0","933.99","3557.00","4490.990","Young Aged","4490.99","1122.75","561.37","1.14","0.00","0.00","0","0","0.00","0","0","1279.94","0.000","0.0000","Additional Free Checked Baggage Allowance"
"511697","0","1031.3350000000000000","1","0","4","0.50","163","15.88","0.50","0.00","4","3","1","2","7.75","","4125.34","515.67","2","1","3","00:01:56.625","0","1","1","1","65.10","0.00","41","F","false","false","detroit","usa","DTW","4","8","2023-01-05","2023-06-17","127","116.625","0","1","2","760.57","1775.90","2536.470","Middle Aged","2536.47","634.12","317.06","1.14","0.25","0.13","0.20","0.13","0.38","0","0","722.90","0.000","0.0000","Additional Free Checked Baggage Allowance"
"511712","1","1034.2066666666666667","1","0","3","0.38","139","14.25","0.67","0.00","3","2","1","2","7.33","","3102.62","387.83","3","1","5","00:01:45.75","1","2","2","1","37.20","16.25","30","F","false","false","buffalo","usa","BUF","3","8","2023-01-05","2023-05-24","114","105.750","0","3","3","1898.44","1598.80","3497.242","Young Aged","3497.24","1165.75","437.16","1.14","0.38","0.38","0.10","0.08","0.75","16.25","0.005","1328.96","0.037","0.0014","Access to Special Booking Discounts"
"511726","0","458.2900000000000000","1","0","2","0.25","178","13.25","0.00","0.00","2","2","1","0","7.00","","916.58","114.57","2","1","2","00:01:39.625","0","0","0","0","0","0.00","59","F","false","true","newport news","usa","PHF","2","8","2023-01-05","2023-07-03","106","99.625","0","0","0","175.98","1288.00","1463.980","Middle Aged","1463.98","731.99","183.00","1.14","0.00","0.00","0","0","0.00","0","0","834.47","0.000","0.0000","Extended Booking Flexibility Options"
"511739","0","2683.3133333333333333","1","1","3","0.33","129","16.44","1.00","0.00","3","3","2","3","9.00","","8049.94","894.44","2","2","3","00:02:01.555556","0","0","1","0","0","0.00","57","F","false","false","quebec","canada","YQB","3","9","2023-01-05","2023-05-14","148","121.556","0","1","0","1934.44","5460.00","7394.440","Middle Aged","7394.44","2464.81","821.60","1.14","0.00","0.11","0.05","0","0.11","0","0","2809.88","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"511757","0","0","0","0","0","0.00","140","12.13","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:30.5","0","0","0","2","0.00","0.00","65","F","true","true","san francisco","usa","SFO","0","8","2023-01-05","2023-05-25","97","90.500","0","0","2","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","1.14","0.25","0.00","0","0.08","0.25","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
